ComplexName,SubunitName,RegulatedGene,RegulationType,NumOfSubunits
RFX5-RFXANK-RFXAP complex,RFX5,HLA-DPA1,Unknown,3
RFX5-RFXANK-RFXAP complex,RFXANK,HLA-DPA1,Unknown,3
RFX5-RFXANK-RFXAP complex,RFX5,HLA-DPB1,Unknown,3
RFX5-RFXANK-RFXAP complex,RFXANK,HLA-DPB1,Unknown,3
RFX5-RFXANK-RFXAP complex,RFX5,HLA-DQA1,Unknown,3
RFX5-RFXANK-RFXAP complex,RFXANK,HLA-DQA1,Unknown,3
RFX5-RFXANK-RFXAP complex,RFX5,HLA-DQA2,Unknown,3
RFX5-RFXANK-RFXAP complex,RFXANK,HLA-DQA2,Unknown,3
RFX5-RFXANK-RFXAP complex,RFX5,HLA-DQB1,Unknown,3
RFX5-RFXANK-RFXAP complex,RFXANK,HLA-DQB1,Unknown,3
RFX5-RFXANK-RFXAP complex,RFX5,HLA-DQB2,Unknown,3
RFX5-RFXANK-RFXAP complex,RFXANK,HLA-DQB2,Unknown,3
RFX5-RFXANK-RFXAP complex,RFX5,HLA-DRA,Unknown,3
RFX5-RFXANK-RFXAP complex,RFXANK,HLA-DRA,Unknown,3
RFX5-RFXANK-RFXAP complex,RFX5,HLA-DRB1,Unknown,3
RFX5-RFXANK-RFXAP complex,RFXANK,HLA-DRB1,Unknown,3
RFX5-RFXANK-RFXAP complex,RFX5,HLA-DRB3,Unknown,3
RFX5-RFXANK-RFXAP complex,RFXANK,HLA-DRB3,Unknown,3
RFX5-RFXANK-RFXAP complex,RFX5,HLA-DRB4,Unknown,3
RFX5-RFXANK-RFXAP complex,RFXANK,HLA-DRB4,Unknown,3
RFX5-RFXANK-RFXAP complex,RFX5,HLA-DRB5,Unknown,3
RFX5-RFXANK-RFXAP complex,RFXANK,HLA-DRB5,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,AHR,Unknown,3
SMAD3-SMAD4-SP1 complex,SP1,AHR,Repression,3
SMAD3-SMAD4-SP1 complex,SMAD3,APOC3,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,APOC3,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,CCND2,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,CCND2,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,CCND2,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,CDKN1A,Activation,3
SMAD3-SMAD4-SP1 complex,SMAD3,CDKN1A,Unknown,3
SMAD3-SMAD4-SP1 complex,SP1,CDKN1A,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,CDKN1A,Repression,3
SMAD3-SMAD4-SP1 complex,SP1,CDKN1A,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,COL7A1,Unknown,3
SMAD3-SMAD4-SP1 complex,SP1,COL7A1,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,CYP17A1,Repression,3
SMAD3-SMAD4-SP1 complex,SP1,CYP17A1,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,CYP7A1,Repression,3
SMAD3-SMAD4-SP1 complex,SP1,CYP7A1,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,EPO,Unknown,3
SMAD3-SMAD4-SP1 complex,SP1,EPO,Activation,3
SMAD3-SMAD4-SP1 complex,SMAD3,LTBP4,Unknown,3
SMAD3-SMAD4-SP1 complex,SP1,LTBP4,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,MMP9,Repression,3
SMAD3-SMAD4-SP1 complex,SP1,MMP9,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,MMP9,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,MYC,Unknown,3
SMAD3-SMAD4-SP1 complex,SP1,MYC,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,POR,Unknown,3
SMAD3-SMAD4-SP1 complex,SP1,POR,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,POR,Repression,3
SMAD3-SMAD4-SP1 complex,SP1,POR,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,PTHLH,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,PTHLH,Activation,3
SMAD3-SMAD4-SP1 complex,SMAD3,SERPINE1,Activation,3
SMAD3-SMAD4-SP1 complex,SMAD3,SERPINE1,Unknown,3
SMAD3-SMAD4-SP1 complex,SP1,SERPINE1,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,SERPINE1,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,TERT,Repression,3
SMAD3-SMAD4-SP1 complex,SMAD3,TERT,Unknown,3
SMAD3-SMAD4-SP1 complex,SP1,TERT,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,TERT,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,TGFB1,Repression,3
SMAD3-SMAD4-SP1 complex,SP1,TGFB1,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,TGFB1,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,TNC,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,TNC,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,TNC,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,VDR,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,VDR,Unknown,3
SMAD3-SMAD4-SP1 complex,SMAD3,VEGFA,Unknown,3
SMAD3-SMAD4-SP1 complex,SP1,VEGFA,Activation,3
SMAD3-SMAD4-SP1 complex,SP1,VEGFA,Repression,3
SMAD3-SMAD4-SP1 complex,SP1,VEGFA,Unknown,3
p53-SP1 complex,SP1,ABCB1,Activation,2
p53-SP1 complex,SP1,ABCB1,Unknown,2
p53-SP1 complex,TP53,ABCB1,Repression,2
p53-SP1 complex,TP53,ABCB1,Unknown,2
p53-SP1 complex,SP1,ALOX5,Activation,2
p53-SP1 complex,SP1,ALOX5,Unknown,2
p53-SP1 complex,TP53,ALOX5,Unknown,2
p53-SP1 complex,SP1,APAF1,Unknown,2
p53-SP1 complex,TP53,APAF1,Unknown,2
p53-SP1 complex,SP1,BAX,Unknown,2
p53-SP1 complex,TP53,BAX,Activation,2
p53-SP1 complex,TP53,BAX,Unknown,2
p53-SP1 complex,SP1,BCL2,Unknown,2
p53-SP1 complex,TP53,BCL2,Repression,2
p53-SP1 complex,TP53,BCL2,Unknown,2
p53-SP1 complex,SP1,BIRC5,Unknown,2
p53-SP1 complex,TP53,BIRC5,Repression,2
p53-SP1 complex,TP53,BIRC5,Unknown,2
p53-SP1 complex,SP1,BRCA1,Unknown,2
p53-SP1 complex,TP53,BRCA1,Repression,2
p53-SP1 complex,TP53,BRCA1,Unknown,2
p53-SP1 complex,SP1,BTS1,Unknown,2
p53-SP1 complex,TP53,BTS1,Unknown,2
p53-SP1 complex,SP1,CASP3,Unknown,2
p53-SP1 complex,TP53,CASP3,Unknown,2
p53-SP1 complex,SP1,CAV1,Unknown,2
p53-SP1 complex,TP53,CAV1,Activation,2
p53-SP1 complex,SP1,CCNA2,Repression,2
p53-SP1 complex,TP53,CCNA2,Unknown,2
p53-SP1 complex,SP1,CCND1,Activation,2
p53-SP1 complex,SP1,CCND1,Unknown,2
p53-SP1 complex,TP53,CCND1,Repression,2
p53-SP1 complex,SP1,CDK4,Activation,2
p53-SP1 complex,TP53,CDK4,Unknown,2
p53-SP1 complex,SP1,CDKN1A,Activation,2
p53-SP1 complex,SP1,CDKN1A,Repression,2
p53-SP1 complex,SP1,CDKN1A,Unknown,2
p53-SP1 complex,TP53,CDKN1A,Activation,2
p53-SP1 complex,TP53,CDKN1A,Repression,2
p53-SP1 complex,TP53,CDKN1A,Unknown,2
p53-SP1 complex,SP1,CDKN1B,Activation,2
p53-SP1 complex,SP1,CDKN1B,Unknown,2
p53-SP1 complex,TP53,CDKN1B,Unknown,2
p53-SP1 complex,SP1,DDB1,Unknown,2
p53-SP1 complex,TP53,DDB1,Activation,2
p53-SP1 complex,TP53,DDB1,Repression,2
p53-SP1 complex,SP1,DDB2,Unknown,2
p53-SP1 complex,TP53,DDB2,Activation,2
p53-SP1 complex,TP53,DDB2,Unknown,2
p53-SP1 complex,SP1,DNMT1,Activation,2
p53-SP1 complex,SP1,DNMT1,Repression,2
p53-SP1 complex,SP1,DNMT1,Unknown,2
p53-SP1 complex,TP53,DNMT1,Activation,2
p53-SP1 complex,TP53,DNMT1,Repression,2
p53-SP1 complex,TP53,DNMT1,Unknown,2
p53-SP1 complex,SP1,E2F1,Unknown,2
p53-SP1 complex,TP53,E2F1,Repression,2
p53-SP1 complex,SP1,EGFR,Repression,2
p53-SP1 complex,SP1,EGFR,Unknown,2
p53-SP1 complex,TP53,EGFR,Activation,2
p53-SP1 complex,SP1,EGR1,Activation,2
p53-SP1 complex,SP1,EGR1,Unknown,2
p53-SP1 complex,TP53,EGR1,Unknown,2
p53-SP1 complex,SP1,ELF4,Activation,2
p53-SP1 complex,TP53,ELF4,Unknown,2
p53-SP1 complex,SP1,ESR1,Unknown,2
p53-SP1 complex,TP53,ESR1,Unknown,2
p53-SP1 complex,SP1,FAS,Activation,2
p53-SP1 complex,SP1,FAS,Unknown,2
p53-SP1 complex,TP53,FAS,Activation,2
p53-SP1 complex,TP53,FAS,Unknown,2
p53-SP1 complex,SP1,FOXM1,Activation,2
p53-SP1 complex,TP53,FOXM1,Repression,2
p53-SP1 complex,SP1,GSTP1,Activation,2
p53-SP1 complex,TP53,GSTP1,Activation,2
p53-SP1 complex,SP1,HNF4A,Unknown,2
p53-SP1 complex,TP53,HNF4A,Repression,2
p53-SP1 complex,SP1,HRAS,Activation,2
p53-SP1 complex,SP1,HRAS,Unknown,2
p53-SP1 complex,TP53,HRAS,Unknown,2
p53-SP1 complex,SP1,IGF1R,Unknown,2
p53-SP1 complex,TP53,IGF1R,Repression,2
p53-SP1 complex,TP53,IGF1R,Unknown,2
p53-SP1 complex,SP1,IGFBP3,Activation,2
p53-SP1 complex,TP53,IGFBP3,Activation,2
p53-SP1 complex,SP1,MDM2,Activation,2
p53-SP1 complex,SP1,MDM2,Unknown,2
p53-SP1 complex,TP53,MDM2,Activation,2
p53-SP1 complex,TP53,MDM2,Unknown,2
p53-SP1 complex,SP1,MET,Activation,2
p53-SP1 complex,SP1,MET,Repression,2
p53-SP1 complex,TP53,MET,Repression,2
p53-SP1 complex,SP1,MGMT,Unknown,2
p53-SP1 complex,TP53,MGMT,Repression,2
p53-SP1 complex,TP53,MGMT,Unknown,2
p53-SP1 complex,SP1,MMP2,Activation,2
p53-SP1 complex,SP1,MMP2,Unknown,2
p53-SP1 complex,TP53,MMP2,Activation,2
p53-SP1 complex,TP53,MMP2,Unknown,2
p53-SP1 complex,SP1,MUC2,Activation,2
p53-SP1 complex,SP1,MUC2,Unknown,2
p53-SP1 complex,TP53,MUC2,Activation,2
p53-SP1 complex,SP1,MYC,Unknown,2
p53-SP1 complex,TP53,MYC,Repression,2
p53-SP1 complex,TP53,MYC,Unknown,2
p53-SP1 complex,SP1,NFKB1,Activation,2
p53-SP1 complex,TP53,NFKB1,Unknown,2
p53-SP1 complex,SP1,POLD1,Unknown,2
p53-SP1 complex,TP53,POLD1,Unknown,2
p53-SP1 complex,SP1,PTEN,Unknown,2
p53-SP1 complex,TP53,PTEN,Repression,2
p53-SP1 complex,TP53,PTEN,Unknown,2
p53-SP1 complex,SP1,PTTG1,Activation,2
p53-SP1 complex,SP1,PTTG1,Unknown,2
p53-SP1 complex,TP53,PTTG1,Activation,2
p53-SP1 complex,TP53,PTTG1,Repression,2
p53-SP1 complex,SP1,RASSF1,Activation,2
p53-SP1 complex,TP53,RASSF1,Repression,2
p53-SP1 complex,SP1,RECQL4,Activation,2
p53-SP1 complex,SP1,RECQL4,Unknown,2
p53-SP1 complex,TP53,RECQL4,Activation,2
p53-SP1 complex,SP1,RELA,Activation,2
p53-SP1 complex,SP1,RELA,Unknown,2
p53-SP1 complex,TP53,RELA,Unknown,2
p53-SP1 complex,SP1,TERT,Activation,2
p53-SP1 complex,SP1,TERT,Unknown,2
p53-SP1 complex,TP53,TERT,Repression,2
p53-SP1 complex,SP1,TNFRSF10B,Activation,2
p53-SP1 complex,SP1,TNFRSF10B,Unknown,2
p53-SP1 complex,TP53,TNFRSF10B,Activation,2
p53-SP1 complex,TP53,TNFRSF10B,Unknown,2
p53-SP1 complex,SP1,TYMS,Unknown,2
p53-SP1 complex,TP53,TYMS,Repression,2
p53-SP1 complex,SP1,VEGFA,Activation,2
p53-SP1 complex,SP1,VEGFA,Repression,2
p53-SP1 complex,SP1,VEGFA,Unknown,2
p53-SP1 complex,TP53,VEGFA,Activation,2
p53-SP1 complex,TP53,VEGFA,Repression,2
p53-SP1 complex,SP1,WRN,Unknown,2
p53-SP1 complex,TP53,WRN,Repression,2
p53-SP1 complex,SP1,XPC,Unknown,2
p53-SP1 complex,TP53,XPC,Unknown,2
STAT3 homodimer complex,STAT3,A2M,Unknown,1
STAT3 homodimer complex,STAT3,ABCA1,Unknown,1
STAT3 homodimer complex,STAT3,AKAP12,Activation,1
STAT3 homodimer complex,STAT3,AKT1,Unknown,1
STAT3 homodimer complex,STAT3,AR,Unknown,1
STAT3 homodimer complex,STAT3,BCL2,Activation,1
STAT3 homodimer complex,STAT3,BCL2,Repression,1
STAT3 homodimer complex,STAT3,BCL2,Unknown,1
STAT3 homodimer complex,STAT3,BCL2L1,Activation,1
STAT3 homodimer complex,STAT3,BCL2L1,Repression,1
STAT3 homodimer complex,STAT3,BCL2L1,Unknown,1
STAT3 homodimer complex,STAT3,BCL6,Activation,1
STAT3 homodimer complex,STAT3,BIRC5,Activation,1
STAT3 homodimer complex,STAT3,BIRC5,Unknown,1
STAT3 homodimer complex,STAT3,CCL11,Activation,1
STAT3 homodimer complex,STAT3,CCL11,Unknown,1
STAT3 homodimer complex,STAT3,CCL2,Activation,1
STAT3 homodimer complex,STAT3,CCND1,Activation,1
STAT3 homodimer complex,STAT3,CCND1,Repression,1
STAT3 homodimer complex,STAT3,CCND1,Unknown,1
STAT3 homodimer complex,STAT3,CCND2,Unknown,1
STAT3 homodimer complex,STAT3,CCND3,Activation,1
STAT3 homodimer complex,STAT3,CD46,Activation,1
STAT3 homodimer complex,STAT3,CDH1,Unknown,1
STAT3 homodimer complex,STAT3,CDK4,Activation,1
STAT3 homodimer complex,STAT3,CDKN1A,Activation,1
STAT3 homodimer complex,STAT3,CDKN1A,Unknown,1
STAT3 homodimer complex,STAT3,CDKN1B,Unknown,1
STAT3 homodimer complex,STAT3,CFB,Activation,1
STAT3 homodimer complex,STAT3,CFLAR,Unknown,1
STAT3 homodimer complex,STAT3,CHI3L1,Activation,1
STAT3 homodimer complex,STAT3,CISH,Activation,1
STAT3 homodimer complex,STAT3,COPS5,Unknown,1
STAT3 homodimer complex,STAT3,CRP,Activation,1
STAT3 homodimer complex,STAT3,CRP,Unknown,1
STAT3 homodimer complex,STAT3,CSRP1,Activation,1
STAT3 homodimer complex,STAT3,CSRP1,Unknown,1
STAT3 homodimer complex,STAT3,CTGF,Repression,1
STAT3 homodimer complex,STAT3,CXCL8,Unknown,1
STAT3 homodimer complex,STAT3,CYP19A1,Unknown,1
STAT3 homodimer complex,STAT3,CYR61,Unknown,1
STAT3 homodimer complex,STAT3,DDIT3,Repression,1
STAT3 homodimer complex,STAT3,DIRAS3,Unknown,1
STAT3 homodimer complex,STAT3,DNMT1,Activation,1
STAT3 homodimer complex,STAT3,DNMT1,Unknown,1
STAT3 homodimer complex,STAT3,EGFR,Activation,1
STAT3 homodimer complex,STAT3,EPAS1,Unknown,1
STAT3 homodimer complex,STAT3,ESR2,Activation,1
STAT3 homodimer complex,STAT3,ETV6,Activation,1
STAT3 homodimer complex,STAT3,F2R,Activation,1
STAT3 homodimer complex,STAT3,FAAH,Activation,1
STAT3 homodimer complex,STAT3,FAS,Activation,1
STAT3 homodimer complex,STAT3,FAS,Repression,1
STAT3 homodimer complex,STAT3,FGF1,Repression,1
STAT3 homodimer complex,STAT3,FGF2,Activation,1
STAT3 homodimer complex,STAT3,FGF2,Unknown,1
STAT3 homodimer complex,STAT3,FGG,Activation,1
STAT3 homodimer complex,STAT3,FGL1,Unknown,1
STAT3 homodimer complex,STAT3,FLT3,Activation,1
STAT3 homodimer complex,STAT3,FOS,Activation,1
STAT3 homodimer complex,STAT3,GAST,Activation,1
STAT3 homodimer complex,STAT3,GAST,Unknown,1
STAT3 homodimer complex,STAT3,GFAP,Activation,1
STAT3 homodimer complex,STAT3,GFAP,Unknown,1
STAT3 homodimer complex,STAT3,GREB1,Unknown,1
STAT3 homodimer complex,STAT3,HAMP,Activation,1
STAT3 homodimer complex,STAT3,HAMP,Unknown,1
STAT3 homodimer complex,STAT3,HGF,Activation,1
STAT3 homodimer complex,STAT3,HGF,Unknown,1
STAT3 homodimer complex,STAT3,HIF1A,Activation,1
STAT3 homodimer complex,STAT3,HIF1A,Unknown,1
STAT3 homodimer complex,STAT3,HMOX1,Activation,1
STAT3 homodimer complex,STAT3,HP,Unknown,1
STAT3 homodimer complex,STAT3,HSPA4,Activation,1
STAT3 homodimer complex,STAT3,HSPB1,Activation,1
STAT3 homodimer complex,STAT3,ICAM1,Unknown,1
STAT3 homodimer complex,STAT3,IFNAR1,Activation,1
STAT3 homodimer complex,STAT3,IFNG,Repression,1
STAT3 homodimer complex,STAT3,IKBKE,Activation,1
STAT3 homodimer complex,STAT3,IL10,Activation,1
STAT3 homodimer complex,STAT3,IL10,Unknown,1
STAT3 homodimer complex,STAT3,IL11,Unknown,1
STAT3 homodimer complex,STAT3,IL1RN,Activation,1
STAT3 homodimer complex,STAT3,IL2,Activation,1
STAT3 homodimer complex,STAT3,IL21,Activation,1
STAT3 homodimer complex,STAT3,IL2RA,Unknown,1
STAT3 homodimer complex,STAT3,IL6,Activation,1
STAT3 homodimer complex,STAT3,IL6,Repression,1
STAT3 homodimer complex,STAT3,IL6,Unknown,1
STAT3 homodimer complex,STAT3,IRF1,Activation,1
STAT3 homodimer complex,STAT3,IRF1,Unknown,1
STAT3 homodimer complex,STAT3,JAK2,Activation,1
STAT3 homodimer complex,STAT3,JAK2,Unknown,1
STAT3 homodimer complex,STAT3,JUNB,Activation,1
STAT3 homodimer complex,STAT3,KLF11,Activation,1
STAT3 homodimer complex,STAT3,KRT17,Activation,1
STAT3 homodimer complex,STAT3,LCAT,Unknown,1
STAT3 homodimer complex,STAT3,LEP,Activation,1
STAT3 homodimer complex,STAT3,LGALS3BP,Repression,1
STAT3 homodimer complex,STAT3,LTBP1,Repression,1
STAT3 homodimer complex,STAT3,MCL1,Activation,1
STAT3 homodimer complex,STAT3,MCL1,Repression,1
STAT3 homodimer complex,STAT3,MCL1,Unknown,1
STAT3 homodimer complex,STAT3,MDC1,Unknown,1
STAT3 homodimer complex,STAT3,MICA,Repression,1
STAT3 homodimer complex,STAT3,MMP1,Unknown,1
STAT3 homodimer complex,STAT3,MMP10,Unknown,1
STAT3 homodimer complex,STAT3,MMP14,Unknown,1
STAT3 homodimer complex,STAT3,MMP2,Activation,1
STAT3 homodimer complex,STAT3,MMP2,Repression,1
STAT3 homodimer complex,STAT3,MMP2,Unknown,1
STAT3 homodimer complex,STAT3,MMP3,Unknown,1
STAT3 homodimer complex,STAT3,MMP7,Activation,1
STAT3 homodimer complex,STAT3,MMP7,Repression,1
STAT3 homodimer complex,STAT3,MMP9,Repression,1
STAT3 homodimer complex,STAT3,MUC1,Activation,1
STAT3 homodimer complex,STAT3,MUC4,Activation,1
STAT3 homodimer complex,STAT3,MUC4,Unknown,1
STAT3 homodimer complex,STAT3,MUC5B,Unknown,1
STAT3 homodimer complex,STAT3,MYC,Activation,1
STAT3 homodimer complex,STAT3,MYC,Repression,1
STAT3 homodimer complex,STAT3,MYC,Unknown,1
STAT3 homodimer complex,STAT3,MYD88,Unknown,1
STAT3 homodimer complex,STAT3,NANOG,Activation,1
STAT3 homodimer complex,STAT3,NLK,Unknown,1
STAT3 homodimer complex,STAT3,NME1,Activation,1
STAT3 homodimer complex,STAT3,NOX1,Unknown,1
STAT3 homodimer complex,STAT3,NOX4,Unknown,1
STAT3 homodimer complex,STAT3,NOX5,Activation,1
STAT3 homodimer complex,STAT3,NR2C2,Unknown,1
STAT3 homodimer complex,STAT3,OAS1,Repression,1
STAT3 homodimer complex,STAT3,OPRM1,Activation,1
STAT3 homodimer complex,STAT3,OSM,Activation,1
STAT3 homodimer complex,STAT3,PAX3,Repression,1
STAT3 homodimer complex,STAT3,PGF,Repression,1
STAT3 homodimer complex,STAT3,PHB,Unknown,1
STAT3 homodimer complex,STAT3,PIAS3,Activation,1
STAT3 homodimer complex,STAT3,PIM1,Activation,1
STAT3 homodimer complex,STAT3,PIM1,Unknown,1
STAT3 homodimer complex,STAT3,POU2F1,Unknown,1
STAT3 homodimer complex,STAT3,PPARA,Activation,1
STAT3 homodimer complex,STAT3,PRDM1,Activation,1
STAT3 homodimer complex,STAT3,PRDM1,Unknown,1
STAT3 homodimer complex,STAT3,PROS1,Unknown,1
STAT3 homodimer complex,STAT3,PSMB5,Activation,1
STAT3 homodimer complex,STAT3,PTEN,Activation,1
STAT3 homodimer complex,STAT3,PTGS2,Activation,1
STAT3 homodimer complex,STAT3,PTGS2,Unknown,1
STAT3 homodimer complex,STAT3,PTPN13,Activation,1
STAT3 homodimer complex,STAT3,PTPN6,Repression,1
STAT3 homodimer complex,STAT3,PTPN6,Unknown,1
STAT3 homodimer complex,STAT3,ROR1,Unknown,1
STAT3 homodimer complex,STAT3,S100A11,Activation,1
STAT3 homodimer complex,STAT3,S1PR1,Activation,1
STAT3 homodimer complex,STAT3,SAA1,Unknown,1
STAT3 homodimer complex,STAT3,SALL4,Activation,1
STAT3 homodimer complex,STAT3,SHH,Activation,1
STAT3 homodimer complex,STAT3,SOCS1,Activation,1
STAT3 homodimer complex,STAT3,SOCS3,Activation,1
STAT3 homodimer complex,STAT3,SOCS3,Unknown,1
STAT3 homodimer complex,STAT3,STAT1,Activation,1
STAT3 homodimer complex,STAT3,STK11,Unknown,1
STAT3 homodimer complex,STAT3,STS,Activation,1
STAT3 homodimer complex,STAT3,TERT,Activation,1
STAT3 homodimer complex,STAT3,TGFB1,Activation,1
STAT3 homodimer complex,STAT3,TIMP1,Activation,1
STAT3 homodimer complex,STAT3,TIMP1,Unknown,1
STAT3 homodimer complex,STAT3,TNFRSF10B,Repression,1
STAT3 homodimer complex,STAT3,TP53,Unknown,1
STAT3 homodimer complex,STAT3,TP63,Activation,1
STAT3 homodimer complex,STAT3,TRH,Unknown,1
STAT3 homodimer complex,STAT3,TWIST1,Unknown,1
STAT3 homodimer complex,STAT3,TWIST1,Activation,1
STAT3 homodimer complex,STAT3,TWIST1,Unknown,1
STAT3 homodimer complex,STAT3,TWIST2,Unknown,1
STAT3 homodimer complex,STAT3,TYK2,Repression,1
STAT3 homodimer complex,STAT3,UCP2,Repression,1
STAT3 homodimer complex,STAT3,USP7,Repression,1
STAT3 homodimer complex,STAT3,VDR,Repression,1
STAT3 homodimer complex,STAT3,VEGFA,Unknown,1
STAT3 homodimer complex,STAT3,VEGFA,Activation,1
STAT3 homodimer complex,STAT3,VEGFA,Repression,1
STAT3 homodimer complex,STAT3,VEGFA,Unknown,1
STAT3 homodimer complex,STAT3,VEGFB,Unknown,1
STAT3 homodimer complex,STAT3,ZFP36,Activation,1
p53 homotetramer complex,TP53,ABCB1,Repression,1
p53 homotetramer complex,TP53,ABCB1,Unknown,1
p53 homotetramer complex,TP53,AFP,Repression,1
p53 homotetramer complex,TP53,AKT1,Repression,1
p53 homotetramer complex,TP53,ALKBH2,Unknown,1
p53 homotetramer complex,TP53,ALOX5,Unknown,1
p53 homotetramer complex,TP53,ANKRD1,Unknown,1
p53 homotetramer complex,TP53,ANTXR1,Unknown,1
p53 homotetramer complex,TP53,APAF1,Unknown,1
p53 homotetramer complex,TP53,APCS,Activation,1
p53 homotetramer complex,TP53,AQP3,Unknown,1
p53 homotetramer complex,TP53,ATF3,Activation,1
p53 homotetramer complex,TP53,ADGRB1,Unknown,1
p53 homotetramer complex,TP53,BAX,Activation,1
p53 homotetramer complex,TP53,BAX,Unknown,1
p53 homotetramer complex,TP53,BBC3,Activation,1
p53 homotetramer complex,TP53,BBC3,Unknown,1
p53 homotetramer complex,TP53,BCL2,Repression,1
p53 homotetramer complex,TP53,BCL2,Unknown,1
p53 homotetramer complex,TP53,BCL2L1,Activation,1
p53 homotetramer complex,TP53,BCL2L1,Repression,1
p53 homotetramer complex,TP53,BCL3,Repression,1
p53 homotetramer complex,TP53,BDKRB2,Activation,1
p53 homotetramer complex,TP53,BGLAP,Activation,1
p53 homotetramer complex,TP53,BIRC5,Repression,1
p53 homotetramer complex,TP53,BIRC5,Unknown,1
p53 homotetramer complex,TP53,BRCA1,Repression,1
p53 homotetramer complex,TP53,BRCA1,Unknown,1
YY1-MDM2-p53 complex,TP53,BRCA1,Repression,3
YY1-MDM2-p53 complex,TP53,BRCA1,Unknown,3
YY1-MDM2-p53 complex,YY1,BRCA1,Unknown,3
p53 homotetramer complex,TP53,BRCA2,Repression,1
p53 homotetramer complex,TP53,BTG2,Unknown,1
p53 homotetramer complex,TP53,BTG3,Unknown,1
p53 homotetramer complex,TP53,BTS1,Unknown,1
p53 homotetramer complex,TP53,CABLES1,Unknown,1
p53 homotetramer complex,TP53,CARM1,Unknown,1
p53 homotetramer complex,TP53,CASP1,Unknown,1
p53 homotetramer complex,TP53,CASP3,Unknown,1
p53 homotetramer complex,TP53,CAV1,Activation,1
p53 homotetramer complex,TP53,CCNA1,Unknown,1
p53 homotetramer complex,TP53,CCNA2,Unknown,1
p53 homotetramer complex,TP53,CCNB1,Repression,1
p53 homotetramer complex,TP53,CCNB2,Repression,1
p53 homotetramer complex,TP53,CCND1,Repression,1
p53 homotetramer complex,TP53,CD82,Activation,1
p53 homotetramer complex,TP53,CDK1,Repression,1
p53 homotetramer complex,TP53,CDK1,Unknown,1
p53 homotetramer complex,TP53,CDK2,Repression,1
p53 homotetramer complex,TP53,CDK4,Unknown,1
p53 homotetramer complex,TP53,CDKN1A,Activation,1
p53 homotetramer complex,TP53,CDKN1A,Repression,1
p53 homotetramer complex,TP53,CDKN1A,Unknown,1
p53 homotetramer complex,TP53,CDKN1B,Unknown,1
p53 homotetramer complex,TP53,CHEK1,Repression,1
p53 homotetramer complex,TP53,CHEK1,Unknown,1
p53 homotetramer complex,TP53,CHEK2,Repression,1
p53 homotetramer complex,TP53,CHUK,Repression,1
p53 homotetramer complex,TP53,CKM,Activation,1
p53 homotetramer complex,TP53,CRYAB,Activation,1
p53 homotetramer complex,TP53,CTNNB1,Repression,1
p53 homotetramer complex,TP53,CTSD,Activation,1
p53 homotetramer complex,TP53,CYFIP2,Unknown,1
p53 homotetramer complex,TP53,DDB1,Activation,1
p53 homotetramer complex,TP53,DDB1,Repression,1
p53 homotetramer complex,TP53,DDB2,Activation,1
p53 homotetramer complex,TP53,DDB2,Unknown,1
p53 homotetramer complex,TP53,DKK1,Unknown,1
p53 homotetramer complex,TP53,DNMT1,Activation,1
p53 homotetramer complex,TP53,DNMT1,Repression,1
p53 homotetramer complex,TP53,DNMT1,Unknown,1
p53 homotetramer complex,TP53,DUSP1,Activation,1
p53 homotetramer complex,TP53,E2F1,Repression,1
p53 homotetramer complex,TP53,E2F3,Repression,1
p53 homotetramer complex,TP53,E2F7,Activation,1
p53 homotetramer complex,TP53,EGFR,Activation,1
YY1-MDM2-p53 complex,TP53,EGFR,Activation,3
YY1-MDM2-p53 complex,YY1,EGFR,Activation,3
p53 homotetramer complex,TP53,EGR1,Unknown,1
p53 homotetramer complex,TP53,ELF4,Unknown,1
p53 homotetramer complex,TP53,EPHA2,Activation,1
